0,1014.4
7.945979712652689,1014.5
16.57951930729866,1014.6
21.322592696325824,1014.6
23.606605175571154,1014.6
24.89843939362803,1014.6
27.386822831058808,1014.7
28.412976262050094,1014.7
29.439129652160833,1014.7
31.88063330844638,1014.7
32.95354116912175,1014.7
34.066139619889846,1014.7
35.35751449580332,1014.7
36.537215164704975,1014.7
37.96667535810691,1014.7
39.86989835762269,1014.8
41.7322728121323,1014.8
43.51906482265473,1014.8
45.076705973055276,1014.8
47.60398775082015,1014.9
48.59217833374902,1014.9
49.527989790857454,1014.9
51.67380117220744,1015.0
52.62710090201368,1015.0
53.59970379593946,1015.0
54.98345601952736,1015.0
56.313150640361634,1015.0
57.571103481718175,1015.1
59.249867018672155,1015.1
60.88654035720937,1015.1
62.60302076131497,1015.2
63.944894519989866,1015.2
65.41616313161664,1015.2
67.31325072313616,1015.2
68.84999892180797,1015.3
70.02089370156727,1015.3
71.08748436183552,1015.3
72.07567418671051,1015.3
73.0939267238101,1015.3
74.16051718358858,1015.3
76.31954834570979,1015.3
77.41950143134804,1015.4
78.51945443320243,1015.4
80.16938374633735,1015.4
81.75418710656739,1015.4
83.33899029132718,1015.4
84.80189104574073,1015.5
86.15934071730331,1015.5
87.32097459025894,1015.5
88.61234424708508,1015.5
89.61629211708664,1015.5
90.68919487532366,1015.5
91.85082845937823,1015.5
93.00948958455966,1015.5
94.29276692614438,1015.6
95.4544001851852,1015.6
97.92440652608725,1015.6
99.08603953233956,1015.6
100.24767244793124,1015.6
100.67448497226455,1015.6
101.16857915362574,1015.6
101.53522969617968,1015.6
101.76947774277855,1015.6
101.90250428097846,1015.6
101.90250428097846,1015.6
101.90250428097846,1015.6
101.90250428097846,1015.6
102.26915481886249,1015.6
102.5604699421552,1015.6
103.78652358315638,1015.6
105.29609054441974,1015.6
107.29148828228865,1015.7
109.1959869819954,1015.7
112.45251386512695,1015.7
113.61117338259008,1015.7
116.96894469886001,1015.7
118.01520021741146,1015.7
119.79113679071428,1015.7
121.436687473514,1015.7
123.44791159045815,1015.7
125.33759216204388,1015.7
126.86269764800316,1015.7
128.56994408548272,1015.7
131.67835012738348,1015.7
132.7782994862157,1015.7
135.88043017531365,1015.8
137.00455200326311,1015.8
140.3828239491922,1016.0
141.42619256307583,1016.0
143.300176038792,1016.0
145.28026462049522,1016.1
147.0850424401515,1016.4
148.65030713485856,1016.5
150.3141254809336,1016.5
151.81852111426863,1016.5
153.45950457408722,1016.6
154.88895562602895,1016.6
157.07250371915708,1016.6
158.0606881728607,1016.6
158.99649438725325,1016.6
160.5561712574191,1016.7
162.09290981111727,1016.7
163.70443498480464,1016.7
165.39477382483602,1016.7
167.08511248641003,1016.7
168.67853891396973,1016.7
170.1881000261874,1016.7
171.6494583196782,1016.7
174.1969370414017,1016.7
175.1889205762878,1016.7
176.2150698527938,1016.7
177.83514560535622,1016.8
179.33953931279123,1016.8
181.83501864845277,1016.8
182.81050563819613,1016.8
183.7986881965675,1016.8
185.32378538852933,1016.8
186.93530787697824,1016.8
188.49498185950287,1016.9
190.23632191306612,1016.9
192.1596425733977,1016.9
193.28232619781264,1016.9
196.400890958702,1016.9
200.11683135281777,1017.0
201.12135027284768,1017.0
202.97398384902664,1017.0
204.7776819447365,1017.0
207.8445486401808,1017.1
208.86414023660018,1017.1
210.62613398773192,1017.1
212.25365537564173,1017.1
213.89919523585627,1017.2
215.61898275335074,1017.2
217.39162258732955,1017.2
219.5145146858413,1017.2
222.44108750462522,1017.3
223.5468476146798,1017.3
226.64896553821,1017.4
227.76654331790073,1017.4
230.90765330350135,1017.4
232.1035390282456,1017.4
235.64057427928628,1017.5
236.86494869823693,1017.6
240.96492873725018,1017.8
242.38964693748582,1017.9
246.36145410662294,1018.1
247.48557299976696,1018.1
249.1762680545482,1018.2
250.7339002511088,1018.3
252.52068274874182,1018.4
254.0421414731591,1018.5
255.5997733538235,1018.5
257.0630573740414,1018.6
258.8762358606192,1018.7
260.55671309226284,1018.8
262.15302257511837,1018.8
263.7008541860791,1018.9
266.0016996518086,1019.0
267.152122309644,1019.0
268.2187017528083,1019.1
269.9092646751523,1019.2
271.8124715823293,1019.2
273.6256486619098,1019.3
275.3549829419722,1019.3
277.71036355175164,1019.4
278.736509910409,1019.4
279.6676897210227,1019.4
281.624153770167,1019.5
283.0874361000734,1019.5
284.7415256480221,1019.6
286.3956150948953,1019.6
288.12494834993424,1019.7
290.0444656301058,1019.7
291.92912778627624,1019.8
293.71590761908277,1019.8
295.57826585569234,1019.8
297.3038966616446,1019.9
299.1170711651543,1020.0
301.07353362695665,1020.1
302.7276221031236,1020.2
304.1523367956112,1020.2
305.7099655588789,1020.3
307.4967444946168,1020.4
309.2260760659212,1020.5
310.68742384018475,1020.5
312.23525119805436,1020.6
313.73963658788244,1020.7
315.3937243203633,1020.8
317.0478119503845,1020.8
318.6054399079639,1020.9
320.25952734227826,1021.0
321.7639120970176,1021.0
323.3602171392547,1021.1
325.05077625207844,1021.2
326.80308579402435,1021.2
328.6877456690653,1021.3
330.3783043990462,1021.3
331.97171724204145,1021.4
333.82967427148833,1021.5
335.5101444760943,1021.5
337.1035568452086,1021.5
338.7445230495057,1021.6
340.51714852545524,1021.6
342.0649733012474,1021.6
343.705939006487,1021.7
345.3469045504947,1021.7
346.9878699325081,1021.7
348.5475283232293,1021.8
350.14383152164373,1021.8
352.01781005243373,1021.8
353.8122716997595,1021.9
355.5581488348993,1021.9
357.64262146321516,1021.9
359.54582002050404,1022.0
361.3184430855128,1022.0
363.04406705455,1022.0
364.73438495466354,1022.1
366.32779451998107,1022.1
368.0082617789699,1022.1
369.64922468122876,1022.2
371.2426337989917,1022.2
372.93295079149766,1022.2
374.7542712249503,1022.3
376.3139264813674,1022.3
377.7804953466907,1022.3
380.1222336575068,1022.4
381.0580265521834,1022.4
381.9938193911018,1022.4
384.49428092811456,1022.5
385.53039142304914,1022.5
386.5665018434127,1022.5
388.09157271340825,1022.6
389.61656043741095,1022.6
391.14154800185645,1022.6
392.66653540733074,1022.6
394.2545594861541,1022.7
395.8393200303406,1022.7
397.3643900080612,1022.8
398.95241352713856,1022.8
400.5404368765406,1022.8
402.1903242441231,1022.9
403.7829638614277,1022.9
405.3756033039647,1023.0
406.9005890953945,1023.0
408.5029497732671,1023.0
410.1717839358972,1023.1
411.7992650176409,1023.1
413.42674595415394,1023.2
414.9498078208442,1023.2
417.37406252912854,1023.3
418.3466252949117,1023.3
419.350536829561,1023.3
421.01937011554344,1023.3
422.5558320794335,1023.4
424.11507654853875,1023.4
425.7516808016452,1023.5
427.4848511612459,1023.5
429.14774528160547,1023.5
430.78434918684263,1023.6
432.42095299688395,1023.6
433.98633372588466,1023.6
435.6038971307968,1023.6
437.26679078419807,1023.6
438.8321712418681,1023.7
440.377634163674,1023.7
442.0673596452257,1023.7
443.52812372813884,1023.8
445.07358649751876,1023.8
447.5720835839369,1023.9
448.54464521514467,1023.9
449.49790278975973,1023.9
450.9713365131008,1024.0
452.5367164281094,1024.0
454.17331919378256,1024.0
455.8099218647664,1024.0
457.5430905907778,1024.1
459.20598315423956,1024.1
460.8688755929008,1024.1
