165.83
166.97
167.43
167.98
167.26
167.48
167.98
167.59
164.61
165.18
166.14
167.58
166.14
167.89
170.11
170.34
169.51
169.23
166.44
165.5
167.01
166.85
165.24
164.97
163.7
165.9
166.16
165.64
166.58
164.59
165.05
164.02
165.16
162.77
162.67
162.1
158.33
160.38
159.38
160.2
162.28
164.24
161.78
161.61
161.13
160.83
160.23
161.52
161.18
161.59
163.42
162.82
163.17
163.48
165.07
166.01
166.25
168.02
167.27
164.29
166.61
168.2
168.42
167.48
165.72
165.52
162.83
163.12
161.51
160.73
159.03
157.91
155.7
141.29
140.03
139.44
141.28
141.94
144.03
144.01
146.16
148.31
151.12
149.62
148.36
148.77
149.5
147.49
149.19
147.92
146.11
147.43
147.51
146.6
144.39
143.12
141.05
142.14
146.39
144.62
144.83
144.9
143.69
149.22
147.73
148.19
146.36
146.35
146.57
145.02
143.24
142.26
142.28
142.5
141.59
141.21
139.21
140.26
135.87
136.34
137.09
135.04
132.13
131.73
127.13
132.71
133.78
134.7
133.82
129.62
133.33
135.59
136.18
137.25
136.62
136.14
135.92
135.18
133.53
134.76
137.12
137.19
136.49
137.03
136.2
136.2
135.36
134.93
135.13
135.53
133.28
130.69
130.8
131.49
131.89
135.84
134.49
135.27
139.39
139.89
140.16
138.9
140.67
140.28
140.21
145.33
145.32
146.05
144.43
143.97
145.95
144.74
144.56
145.95
144.6
140.53
140.12
135.71
134.36
133.82
133.12
132.56
135.36
135.14
132.98
132.4
132.84
134.05
135.06
133.18
129.36
131.09
130.95
130.13
131.8
131.98
130.22
129.4
125.53
127.86
126.2
126.32
129.91
129.13
129.71
131.0
130.05
131.12
131.4
132.47
132.03
132.57
129.87
131.52
130.21
131.03
129.64
128.67
129.53
128.29
128.81
129.02
127.74
126.85
125.06
124.5
124.53
123.95
124.12
123.69
123.61
124.28
122.4
121.23
122.03
121.32
121.59
121.43
123.86
123.15
119.8
120.54
120.49
120.23
120.23
117.23
117.31
117.36
116.74
117.56
116.89
116.35
119.41
121.12
121.13
120.59
121.0
122.8
122.17
122.33
121.19
122.02
122.97
123.86
122.44
122.74
124.1
125.18
125.17
123.24
125.29
124.51
125.84
127.27
125.38
124.97
125.04
124.94
125.98
126.05
126.67
127.23
128.74
129.11
128.65
128.59
129.03
129.27
129.82
130.29
129.57
131.3
129.03
132.17
130.83
131.02
131.6
129.58
130.78
131.78
133.99
133.28
135.73
134.87
132.5
130.11
130.11
130.68
128.46
128.13
127.12
126.68
126.45
126.02
124.96
125.82
125.2
126.79
127.14
127.46
126.47
127.77
127.5
129.09
126.55
126.66
126.6
126.39
125.52
125.09
125.74
127.1
126.82
126.49
126.11
125.12
124.85
126.82
125.79
124.31
125.59
126.79
126.63
127.92
127.74
126.91
127.92
127.53
126.41
127.44
126.59
126.49
125.21
124.29
122.64
122.38
121.96
121.67
122.09
121.92
121.22
121.17
122.7
123.46
123.62
124.35
125.77
124.27
124.86
128.69
129.34
129.4
128.93
128.03
129.13
128.84
129.56
129.6
128.85
129.36
128.73
129.5
128.96
130.66
130.59
127.52
128.27
127.59
128.06
128.83
129.46
129.54
129.12
127.6
128.35
129.43
129.07
128.93
128.48
129.87
129.09
128.56
131.81
131.77
132.68
131.88
133.1
132.62
132.12
130.66
130.69
131.04
129.43
129.45
130.11
131.02
130.99
132.24
132.14
132.5
130.82
129.85
130.6
131.68
130.76
131.63
130.75
129.45
128.54
129.05
128.44
128.48
127.49
127.49
127.09
127.42
127.3
128.08
127.89
129.39
128.96
129.74
128.72
